"id";"reputation";"ex";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"15223";"16";"0";"2";"3";"0,000129124627269172";"7";"0,2793932725558";"1273,72121689385";"0,00101364371689571"
"15224";"106";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"15225";"107";"0";"1";"3";"0,0000434238702917287";"7";"0,29332673430669";"0";"0,000244794250290666"
"15228";"16";"0";"0";"5";"0,0000311204305365192";"8";"0,278792630341043";"0";"0"
"15230";"1";"0";"1";"2";"0,000043663553410234";"7";"0,292159763313609";"108,693070893278";"0,00027228617267413"
"15231";"101";"0";"2";"0";"0,000113553500870606";"0";"0";"0";"0,00380025463863562"
"15235";"1";"0";"1";"2";"0,0000685610568922931";"7";"0,298940464177598";"19,8038911403058";"0,00472383961877827"
"15239";"111";"0";"1";"4";"0,0000395180153584541";"7";"0,295791049742139";"0";"0,000244794250290666"
"15243";"176";"0";"2";"0";"0,0000375586063226141";"0";"0";"0";"0,000500013242236945"
"15244";"108";"0";"0";"1";"0,0000311204305365192";"1";"1";"0";"0"
"15247";"51";"0";"2";"3";"0,000121412399729111";"7";"0,278256105197245";"0";"0,00392017419909339"
"15251";"1";"0";"0";"4";"0,0000311204305365192";"7";"0,292540504975738";"0";"0"
"15252";"3";"0";"0";"2";"0,0000311204305365192";"7";"0,292482316170423";"0";"0"
"15254";"25";"0";"2";"8";"0,000110714171974937";"7";"0,301347800288209";"234,108154770631";"0,00428196787443596"
"15255";"6";"0";"1";"5";"0,0000374945005479113";"7";"0,281306858634602";"0";"0,000244794250290666"
"15256";"41";"0";"2";"9";"0,0000766752014791917";"7";"0,304366438356164";"5573,86960652343";"0,0016987169620881"
"15257";"583";"1";"8";"6";"0,00032835468418577";"7";"0,306096090924746";"4565,14173808732";"0,00880313469675294"
"15264";"101";"0";"0";"2";"0,0000311204305365192";"7";"0,283256332642982";"0";"0"
"15265";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,290167278661771";"0";"0"
"15266";"36";"0";"1";"0";"0,0000377335269424465";"0";"0";"0";"0,000234585940166365"
"15268";"21";"0";"0";"2";"0,0000311204305365192";"8";"0,265076407007082";"0";"0"
"15270";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,304895824401955";"0";"0"
"15271";"11";"0";"1";"0";"0,0000470580904827573";"0";"0";"0";"0,000321273228925904"
"15272";"740";"1";"12";"53";"0,000563608290088407";"7";"0,360145881876203";"87817,1814703925";"0,0539001491934232"
"15274";"116";"0";"0";"2";"0,0000311204305365192";"7";"0,29635802983582";"0";"0"
"15288";"16";"0";"1";"11";"0,0000337265770973863";"7";"0,315057573073516";"0";"0,000244794250290666"
"15290";"21";"0";"0";"3";"0,0000311204305365192";"7";"0,294517144276959";"0";"0"
"15292";"4";"0";"0";"4";"0,0000311204305365192";"7";"0,295162227201062";"0";"0"
"15295";"190";"0";"4";"15";"0,000238454417260914";"7";"0,310860440713536";"10567,8161647753";"0,0345846942549838"
"15298";"6";"0";"1";"3";"0,000126634165319527";"8";"0,261666421316061";"508,947260369931";"0,00728501914923811"
"15299";"31";"0";"2";"5";"0,000101896849624784";"7";"0,28660109642051";"70,3090362122982";"0,00750756491892397"
"15301";"1";"0";"1";"0";"0,0000377335269424465";"0";"0";"0";"0,000234585940166365"
"15303";"9";"0";"1";"4";"0,0000395180153584541";"7";"0,293423549797838";"0";"0,000244794250290666"
"15304";"16";"0";"1";"4";"0,0000395180153584541";"7";"0,294297773731689";"0";"0,000244794250290666"
"15305";"101";"0";"1";"0";"0,0000499727348279992";"0";"0";"0";"0,00236212762716133"
"15307";"14";"0";"0";"3";"0,0000311204305365192";"8";"0,282356677783071";"0";"0"
"15308";"112";"0";"0";"2";"0,0000311204305365192";"8";"0,249613926716271";"0";"0"
"15310";"11";"0";"1";"4";"0,0000395180153584541";"7";"0,296951983298539";"0";"0,000244794250290666"
"15313";"6";"0";"0";"1";"0,0000311204305365192";"8";"0,262145226686325";"0";"0"
"15317";"200";"0";"1";"8";"0,0000348200652829295";"7";"0,31558395456159";"0";"0,000244794250290666"
"15318";"126";"0";"2";"8";"0,0000973562386276285";"8";"0,276116504854369";"22251,5008143331";"0,00392017419909339"
"15321";"302";"1";"15";"9";"0,000414148511959608";"7";"0,312774942811895";"1957,68943073417";"0,0400429330238547"
"15323";"11";"0";"0";"4";"0,0000311204305365192";"7";"0,301611535199321";"0";"0"
"15325";"106";"0";"1";"3";"0,0000434238702917287";"7";"0,281395900925853";"0";"0,000244794250290666"
"15330";"174";"0";"7";"7";"0,000124423562761055";"7";"0,307579165945665";"1321,05792713149";"0,00434903692530743"
"15331";"4";"0";"0";"2";"0,0000311204305365192";"8";"0,254035137837452";"0";"0"
"15336";"45";"0";"1";"13";"0,0000332975817517117";"7";"0,323920568409546";"0";"0,000244794250290666"
"15338";"133";"0";"2";"12";"0,0000624011096829652";"7";"0,315159574468085";"11229,7139544742";"0,00278263561763975"
"15340";"113";"0";"1";"4";"0,0000395180153584541";"7";"0,304660726525017";"0";"0,000244794250290666"
"15342";"143";"0";"2";"4";"0,000112806776795775";"7";"0,294849465041055";"23,8936149359302";"0,00352026446973903"
"15344";"133";"0";"1";"3";"0,0000870121056804159";"7";"0,293704560475876";"5531,40345438458";"0,00361436634919687"
"15347";"36";"0";"0";"5";"0,0000311204305365192";"7";"0,323891064759996";"0";"0"
"15349";"38";"0";"3";"5";"0,000208616101125754";"7";"0,286948099120187";"232,525300831445";"0,00808150212582965"
"15350";"38";"0";"0";"8";"0,0000311204305365192";"7";"0,319152755340154";"0";"0"
"15358";"33";"0";"1";"1";"0,0000400984224682615";"7";"0,292159763313609";"52,3062566559778";"0,000290296672235328"
"15359";"38";"0";"1";"2";"0,0000931222581915085";"7";"0,29368029739777";"0";"0,00472036775282229"
"15365";"131";"0";"1";"6";"0,0000362568168593035";"7";"0,309513447645574";"0";"0,000244794250290666"
"15367";"101";"0";"1";"2";"0,0000541225221327741";"7";"0,297473648987786";"0";"0,000244794250290666"
"15368";"169";"0";"2";"8";"0,000099396134300815";"8";"0,295192227850203";"5711,88159889166";"0,00352026446973903"
"15370";"119";"0";"4";"3";"0,000247617384306053";"7";"0,310778914240755";"0";"0,0277467012989143"
"15376";"138";"0";"0";"1";"0,0000311204305365192";"8";"0,2537100456621";"0";"0"
"15379";"129";"0";"1";"6";"0,0000362568168593035";"7";"0,30412855799641";"0";"0,000244794250290666"
"15380";"128";"0";"0";"2";"0,0000311204305365192";"8";"0,263387897192801";"0";"0"
"15382";"16";"0";"1";"4";"0,0000395180153584541";"7";"0,29427341939755";"0";"0,000244794250290666"
"15383";"26";"0";"0";"2";"0,0000311204305365192";"7";"0,307426298953921";"0";"0"
"15385";"157";"0";"12";"7";"0,000462469927404637";"8";"0,28607065261125";"2828,43634106046";"0,0603501905328966"
"15387";"14";"0";"1";"4";"0,0000395180153584541";"7";"0,300211059518784";"0";"0,000244794250290666"
"15395";"11";"0";"2";"0";"0,000104326080544864";"0";"0";"0";"0,00991623838403817"
"15398";"72";"0";"2";"4";"0,000147561395784615";"7";"0,302681992337165";"412,234864471512";"0,0137734911108056"
"15399";"123";"0";"1";"3";"0,0000434238702917287";"8";"0,263778651435353";"0";"0,000244794250290666"
"15404";"26";"0";"0";"1";"0,0000311204305365192";"8";"0,246499376126438";"0";"0"
"15407";"126";"0";"0";"7";"0,0000311204305365192";"8";"0,281262358617417";"0";"0"
"15413";"106";"0";"0";"2";"0,0000311204305365192";"7";"0,296185240712977";"0";"0"
"15415";"115";"0";"2";"6";"0,0000963241627138986";"7";"0,299066206780517";"3554,98318869836";"0,000532619251382433"
"15416";"29";"0";"2";"14";"0,0000478393251554354";"7";"0,327800829875519";"105,470146440437";"0,000617655652811933"
"15422";"536";"1";"9";"9";"0,000168869054034005";"7";"0,303976058144506";"6155,82326080264";"0,0206498351131734"
"15423";"112";"0";"1";"3";"0,000130580489209115";"7";"0,302039082412914";"105,805530761832";"0,00962061171992256"
"15429";"33";"0";"2";"5";"0,000138548123773408";"7";"0,293075020610058";"0";"0,00563055010917692"
"15433";"174";"0";"1";"5";"0,0000374945005479113";"7";"0,291188994431707";"0";"0,000244794250290666"
"15435";"96";"0";"2";"2";"0,0000987670962657638";"8";"0,226866624122527";"0";"0,00052653341979834"
"15436";"52";"0";"1";"11";"0,0000337265770973863";"7";"0,298597699219078";"0";"0,000244794250290666"
"15437";"113";"0";"1";"1";"0,000107854069093146";"8";"0,215284927027191";"0";"0,000371390564539264"
"15440";"76";"0";"1";"4";"0,0000395180153584541";"8";"0,280132345990232";"0";"0,000244794250290666"
"15441";"25";"0";"1";"3";"0,000100487575891616";"1";"1";"11065";"0,000325397151022023"
"15442";"118";"0";"0";"4";"0,0000311204305365192";"7";"0,307905446358992";"0";"0"
"15448";"121";"0";"0";"2";"0,0000311204305365192";"8";"0,265373134328358";"0";"0"
"15449";"19";"0";"1";"4";"0,0000395180153584541";"7";"0,295103734439834";"0";"0,000244794250290666"
"15450";"213";"0";"2";"3";"0,0000850362521872032";"8";"0,257105662833586";"5,96999787034377";"0,00118831044650398"
"15453";"106";"0";"5";"2";"0,000240961862846935";"7";"0,297439759036145";"2521,33054996197";"0,0163914795275167"
"15454";"126";"0";"1";"1";"0,000114994864883391";"8";"0,253674896532039";"0";"0,00529744222335146"
"15456";"16";"0";"0";"3";"0,0000311204305365192";"7";"0,301585955389704";"0";"0"
"15459";"26";"0";"0";"3";"0,0000311204305365192";"8";"0,26588903843278";"0";"0"
"15460";"101";"0";"1";"0";"0,0000343661223261074";"0";"0";"0";"0,000244794250290666"
"15462";"53";"0";"1";"1";"0,0000831589894115222";"8";"0,25394671047932";"0";"0,00336915201684371"
"15463";"16";"0";"0";"1";"0,0000311204305365192";"8";"0,253981858438683";"0";"0"
"15470";"28";"0";"0";"3";"0,0000311204305365192";"8";"0,275530760886409";"0";"0"
"15476";"211";"0";"2";"6";"0,000145284619197099";"7";"0,294044665012407";"210,146252446153";"0,0120077495892015"
"15480";"33";"0";"1";"2";"0,000133907457820362";"7";"0,307898839424909";"0";"0,0234585940166365"
"15486";"132";"0";"3";"5";"0,000123557995562095";"7";"0,291536821387568";"220,484666395208";"0,00477826992655415"
"15487";"107";"0";"1";"4";"0,0000395180153584541";"7";"0,309271177596104";"0";"0,000244794250290666"
"15489";"13";"0";"0";"1";"0,0000311204305365192";"8";"0,253981858438683";"0";"0"
"15494";"175";"0";"6";"6";"0,000226000122903432";"6";"0,323534765198398";"980,724290262838";"0,0270371488512664"
"15496";"26";"0";"1";"3";"0,0000434238702917287";"8";"0,264150943396226";"0";"0,000244794250290666"
"15499";"136";"0";"2";"0";"0,0000617686804491913";"0";"0";"0";"0,0020825998244116"
"15502";"133";"0";"0";"1";"0,0000311204305365192";"7";"0,257625153952039";"0";"0"
"15503";"66";"0";"0";"4";"0,0000311204305365192";"7";"0,281663366336634";"0";"0"
"15504";"163";"0";"5";"7";"0,000113764920210436";"7";"0,305727554179567";"5549,16221873496";"0,00672519714673618"
"15509";"21";"0";"1";"1";"0,000114994864883391";"8";"0,253674896532039";"0";"0,00529744222335146"
"15510";"83";"0";"4";"8";"0,0000996353646542626";"7";"0,298789712556732";"14800,5381168519";"0,00103455478289175"
"15511";"31";"0";"1";"1";"0,0000417066989369191";"8";"0,23006730520321";"0";"0,000276543174666817"
"15513";"97";"0";"3";"5";"0,0000627118646906088";"7";"0,308566964673205";"16921,7500327577";"0,000849462788996762"
"15516";"181";"0";"8";"0";"0,000258385670077935";"0";"0";"0";"0,0216545799085504"
"15517";"113";"0";"1";"1";"0,0000950858651926462";"7";"0,289518690447105";"0";"0,0168620622660707"
"15520";"118";"0";"1";"1";"0,0000717885268465954";"8";"0,237363958069039";"0";"0,00134267849206998"
"15521";"175";"0";"0";"4";"0,0000311204305365192";"7";"0,316482734069064";"0";"0"
"15524";"51";"0";"2";"0";"0,0000463951255878264";"0";"0";"0";"0,000500013272792229"
"15536";"185";"0";"1";"10";"0,0000340114018820511";"7";"0,327138914443422";"0";"0,000244794250290666"
"15537";"23";"0";"1";"3";"0,0000597781866482749";"8";"0,275474622239442";"2,25305275696817";"0,00193441196282539"
"15539";"161";"0";"2";"1";"0,000077023722338895";"7";"0,297439759036145";"59,6456570607452";"0,0149794299972482"
"15540";"29";"0";"2";"8";"0,0000729196128297239";"7";"0,30635987590486";"5940,62584860854";"0,002333635633808"
"15543";"64";"0";"2";"8";"0,0000692665444147347";"7";"0,31681668300508";"24,8327667914194";"0,00237162018436958"
"15546";"111";"0";"1";"2";"0,0000619069561533102";"7";"0,289447972642892";"0";"0,00208830574872415"
"15548";"14";"0";"2";"5";"0,0000745867319445009";"7";"0,284127237851662";"53,8011384911427";"0,00237162018436958"
"15554";"29";"0";"0";"3";"0,0000311204305365192";"7";"0,301841948900772";"0";"0"
"15556";"111";"0";"0";"2";"0,0000311204305365192";"7";"0,298347176776575";"0";"0"
"15557";"109";"0";"1";"3";"0,0000388681566138433";"8";"0,263509006004003";"8,06351075134156";"0,000282778800852241"
"15558";"13";"0";"2";"4";"0,0000786120609181718";"7";"0,295069721115538";"5,198604300871";"0,00237162018436958"
"15559";"26";"0";"0";"1";"0,0000311204305365192";"7";"0,27292961854325";"0";"0"
"15560";"101";"0";"1";"0";"0,0000946437244326048";"0";"0";"0";"0,0169300366253565"
"15561";"16";"0";"2";"6";"0,0000918193875973634";"7";"0,296942866688941";"5541,22347304832";"0,00102772489744772"
"15562";"33";"0";"3";"4";"0,000109223826735397";"7";"0,298588946749538";"12,854977827218";"0,00661856596974142"
"15564";"9";"0";"2";"2";"0,000107664490027291";"8";"0,261032381232102";"0";"0,00237162018436958"
"15566";"171";"0";"13";"6";"0,000336642426687368";"7";"0,298990748528175";"15879,413331428";"0,0281436650307766"
"15569";"6";"0";"2";"4";"0,0000613942811473314";"7";"0,300430998056283";"3,51504003971401";"0,00197419714703611"
"15574";"56";"0";"1";"7";"0,0000354216319846129";"7";"0,289529392607067";"0";"0,000244794250290666"
"15577";"31";"0";"1";"0";"0,0000359774502785212";"0";"0";"0";"0,000288367689049162"
"15580";"116";"0";"0";"2";"0,0000311204305365192";"7";"0,301075268817204";"0";"0"
"15583";"6";"0";"1";"4";"0,0000395180153584541";"7";"0,299276216125231";"0";"0,000244794250290666"
"15589";"6";"0";"1";"4";"0,0000395180153584541";"7";"0,297772567409144";"0";"0,000244794250290666"
"15594";"71";"0";"3";"7";"0,000111302042916683";"7";"0,302295918367347";"429,490361219627";"0,00273789913596722"
"15596";"36";"0";"1";"3";"0,0000417066989369191";"8";"0,278561354019746";"27,9297096942684";"0,000276543174666817"
"15597";"1";"0";"1";"2";"0,0000362568168593035";"7";"0,296061943218716";"8,41597074727327";"0,000244794250290666"
"15601";"3";"0";"0";"3";"0,0000311204305365192";"7";"0,302072714916752";"0";"0"
"15604";"18";"0";"2";"4";"0,000109393488529667";"7";"0,295265780730897";"21,4225368694539";"0,00324756236804789"
"15605";"131";"0";"1";"1";"0,0000399378924110889";"8";"0,252844141069397";"14,8123203030909";"0,000234585940166365"
"15609";"131";"0";"1";"2";"0,0000727225208908012";"7";"0,299041049798116";"0";"0,0147346357469575"
"15610";"36";"0";"2";"6";"0,00010471921293467";"7";"0,2989656042385";"5594,00473010731";"0,00560077180061206"
"15612";"9";"0";"0";"3";"0,0000311204305365192";"7";"0,294127377998346";"0";"0"
"15615";"91";"0";"6";"0";"0,000170433330564062";"0";"0";"0";"0,0163316269191511"
"15616";"103";"0";"0";"2";"0,0000311204305365192";"8";"0,264504611722702";"0";"0"
"15619";"121";"0";"1";"0";"0,0000423718170586674";"0";"0";"0";"0,000539760322338423"
"15621";"21";"0";"0";"2";"0,0000311204305365192";"7";"0,293593130779392";"0";"0"
"15623";"20";"0";"0";"5";"0,0000311204305365192";"7";"0,295815655935446";"0";"0"
"15626";"123";"0";"1";"1";"0,0000720070537498947";"8";"0,246464226289517";"0";"0,00188247915189071"
"15628";"1";"0";"0";"1";"0,0000311204305365192";"8";"0,2537100456621";"0";"0"
"15630";"139";"0";"1";"10";"0,0000340114018820511";"7";"0,327108821635544";"0";"0,000244794250290666"
"15632";"16";"0";"0";"2";"0,0000311204305365192";"8";"0,263115057343692";"0";"0"
"15633";"6";"0";"2";"5";"0,0000745867319445009";"7";"0,303146584804298";"34,6665113482288";"0,00237162018436958"
"15634";"13";"0";"0";"3";"0,0000311204305365192";"7";"0,31102947607802";"0";"0"
"15635";"179";"0";"5";"30";"0,000159275633855748";"6";"0,335662354829572";"40543,3468379278";"0,00788443865750917"
"15639";"1";"0";"1";"3";"0,0000434238702917287";"7";"0,301253812267028";"0";"0,000244794250290666"
"15640";"188";"0";"3";"5";"0,000117350652524187";"7";"0,289447972642892";"327,274805986959";"0,00468173936559498"
"15642";"11";"0";"0";"2";"0,0000311204305365192";"8";"0,278465152701644";"0";"0"
"15643";"6";"0";"1";"6";"0,0000362568168593035";"7";"0,305000428853246";"0";"0,000244794250290666"
"15646";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"15647";"1";"0";"0";"1";"0,0000311204305365192";"8";"0,2610674693488";"0";"0"
"15648";"16";"0";"0";"3";"0,0000311204305365192";"7";"0,297274703226885";"0";"0"
"15650";"68";"0";"2";"6";"0,0000555635219832752";"7";"0,290012229922544";"89,1263834835598";"0,000500232717978062"
"15651";"1";"0";"1";"1";"0,0000525713345695368";"8";"0,253982996356362";"29,7103918356063";"0,00348125602088292"
"15662";"101";"0";"4";"0";"0,000216086411614651";"0";"0";"0";"0,0187135007944013"
"15664";"108";"0";"1";"2";"0,0000658715608961842";"8";"0,267574890862562";"72,411695197413";"0,000423280691704779"
"15671";"8";"0";"1";"2";"0,0000541225221327741";"8";"0,259580991313235";"0";"0,000244794250290666"
"15679";"111";"0";"3";"0";"0,000183939797027812";"0";"0";"0";"0,00976494589855526"
"15684";"4";"0";"0";"3";"0,0000311204305365192";"7";"0,307373152390008";"0";"0"
"15685";"14";"0";"1";"3";"0,0000898839450523486";"8";"0,269216205982582";"40,7807961504956";"0,00526899436024152"
"15690";"1";"0";"1";"0";"0,0000381580243289171";"0";"0";"0";"0,000826221559111072"
"15693";"101";"0";"1";"0";"0,0000761022868242347";"0";"0";"0";"0,00183578493537436"
"15695";"2431";"1";"138";"28";"0,00356241219112244";"7";"0,330390334572491";"170152,54950495";"0,200253767551162"
"15697";"18";"0";"0";"2";"0,0000311204305365192";"7";"0,289930697105585";"0";"0"
"15699";"140";"0";"2";"7";"0,0000593035395215598";"7";"0,325698579935868";"40,5292622908594";"0,00295062230695411"
"15700";"16";"0";"0";"2";"0,0000311204305365192";"8";"0,28303088188475";"0";"0"
"15702";"123";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"15703";"1";"0";"0";"1";"0,0000311204305365192";"8";"0,2610674693488";"0";"0"
"15704";"135";"0";"0";"8";"0,0000311204305365192";"7";"0,319181402028543";"0";"0"
"15706";"21";"0";"1";"2";"0,000139265460056512";"8";"0,249613818283949";"27,4232371352331";"0,00419390203439118"
"15709";"131";"0";"1";"6";"0,0000362568168593035";"7";"0,292698987570993";"0";"0,000244794250290666"
"15713";"113";"0";"2";"4";"0,00016080543911938";"7";"0,292833607907743";"56,7934793629939";"0,00765129810083576"
"15715";"116";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"15716";"101";"0";"1";"1";"0,000207306099159167";"0";"0";"0";"0,000244794250290666"
"15719";"11";"0";"1";"1";"0,0000682186955689554";"7";"0,272936660268714";"11,7155098254843";"0,0019149270439856"
"15721";"11";"0";"1";"0";"0,0000981513588424765";"0";"0";"0";"0,00659643176353142"
"15723";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
