Source;Target;Type;id;label;timeset;weight;relation
19265;19265;Directed;637;;;3.0;0.0
4757;3971;Directed;638;;;2.0;2.0
4227;3615;Directed;639;;;1.0;2.0
2930;1916;Directed;640;;;1.0;2.0
4821;4108;Directed;641;;;5.0;1.0
8541;8541;Directed;642;;;1.0;0.0
10246;6224;Directed;643;;;1.0;1.0
14949;3340;Directed;644;;;3.0;2.0
6576;14946;Directed;645;;;5.0;1.0
6628;6628;Directed;646;;;3.0;0.0
10246;10294;Directed;647;;;4.0;1.0
9951;8804;Directed;648;;;1.0;2.0
10294;5144;Directed;649;;;3.0;1.0
16452;16041;Directed;650;;;1.0;2.0
9788;14735;Directed;651;;;3.0;2.0
17365;6307;Directed;652;;;1.0;2.0
500;1122;Directed;653;;;1.0;1.0
9679;11736;Directed;654;;;1.0;2.0
10490;86;Directed;655;;;2.0;1.0
17509;12877;Directed;656;;;1.0;2.0
4058;6;Directed;657;;;1.0;2.0
9124;3703;Directed;658;;;2.0;1.0
1005;430;Directed;659;;;9.0;1.0
9523;9794;Directed;660;;;2.0;2.0
625;3615;Directed;661;;;2.0;1.0
16984;4108;Directed;662;;;1.0;2.0
3788;3773;Directed;663;;;1.0;2.0
1339;1590;Directed;664;;;1.0;2.0
8525;16627;Directed;665;;;1.0;0.0
3632;5630;Directed;666;;;1.0;2.0
12909;12909;Directed;667;;;36.0;1.0
1182;4108;Directed;668;;;1.0;1.0
22384;22384;Directed;669;;;1.0;0.0
16773;9943;Directed;670;;;1.0;2.0
17606;17606;Directed;671;;;1.0;0.0
18905;19894;Directed;672;;;3.0;1.0
22562;14815;Directed;673;;;1.0;2.0
8106;8106;Directed;674;;;1.0;0.0
3677;23342;Directed;675;;;1.0;0.0
20548;5198;Directed;676;;;1.0;2.0
15456;4747;Directed;677;;;1.0;2.0
22290;3615;Directed;678;;;1.0;2.0
9247;9036;Directed;679;;;1.0;2.0
19614;948;Directed;680;;;1.0;1.0
11632;9829;Directed;681;;;2.0;2.0
23222;22628;Directed;682;;;1.0;2.0
910;852;Directed;683;;;1.0;2.0
11581;12877;Directed;684;;;1.0;2.0
6917;5784;Directed;685;;;1.0;2.0
11580;10143;Directed;686;;;1.0;2.0
14741;14826;Directed;687;;;2.0;2.0
625;3632;Directed;688;;;2.0;1.0
577;3615;Directed;689;;;3.0;1.0
20816;19099;Directed;690;;;2.0;2.0
5922;5922;Directed;691;;;7.0;1.0
14513;14507;Directed;692;;;3.0;0.0
944;4747;Directed;693;;;1.0;2.0
16041;5720;Directed;694;;;1.0;1.0
19638;14815;Directed;695;;;1.0;2.0
21432;9943;Directed;696;;;1.0;2.0
21808;9943;Directed;697;;;2.0;2.0
28;15615;Directed;698;;;1.0;2.0
783;476;Directed;699;;;1.0;1.0
3292;5144;Directed;700;;;2.0;2.0
4981;4981;Directed;701;;;1.0;0.0
19345;16651;Directed;702;;;4.0;2.0
4729;4729;Directed;703;;;1.0;0.0
3624;13448;Directed;704;;;1.0;2.0
3010;925;Directed;705;;;1.0;0.0
20447;20447;Directed;706;;;1.0;0.0
1061;1061;Directed;707;;;3.0;1.0
9801;500;Directed;708;;;1.0;2.0
18840;20472;Directed;709;;;1.0;0.0
1005;460;Directed;710;;;3.0;1.0
9862;16299;Directed;711;;;1.0;2.0
1916;3827;Directed;712;;;1.0;1.0
4695;115;Directed;713;;;1.0;2.0
1916;3824;Directed;714;;;1.0;1.0
14513;14531;Directed;715;;;1.0;0.0
4478;4840;Directed;716;;;1.0;2.0
1195;5198;Directed;717;;;1.0;1.0
19864;12877;Directed;718;;;1.0;2.0
21595;4108;Directed;719;;;4.0;1.0
11657;15231;Directed;720;;;1.0;2.0
6917;5762;Directed;721;;;1.0;2.0
19049;17496;Directed;722;;;1.0;0.0
11871;17124;Directed;723;;;1.0;0.0
14826;8709;Directed;724;;;1.0;1.0
12877;948;Directed;725;;;4.0;1.0
5650;5144;Directed;726;;;2.0;2.0
6517;3624;Directed;727;;;1.0;1.0
21595;12923;Directed;728;;;1.0;1.0
22027;5148;Directed;729;;;1.0;2.0
630;8186;Directed;730;;;1.0;2.0
16848;14552;Directed;731;;;1.0;2.0
4101;16651;Directed;732;;;3.0;1.0
4695;107;Directed;733;;;1.0;2.0
15540;9829;Directed;734;;;1.0;2.0
17255;16982;Directed;735;;;1.0;0.0
6340;6202;Directed;736;;;1.0;1.0
301;107;Directed;737;;;1.0;1.0
13373;4108;Directed;738;;;1.0;2.0
21355;16651;Directed;739;;;1.0;2.0
6511;1320;Directed;740;;;1.0;1.0
8980;5762;Directed;741;;;1.0;2.0
957;957;Directed;742;;;2.0;0.0
561;1320;Directed;743;;;4.0;1.0
22818;22452;Directed;744;;;3.0;0.0
14759;14759;Directed;745;;;5.0;0.0
16604;16598;Directed;746;;;1.0;0.0
957;5754;Directed;747;;;1.0;2.0
13338;13300;Directed;748;;;1.0;1.0
3340;3061;Directed;749;;;2.0;1.0
558;16299;Directed;750;;;1.0;1.0
8049;6511;Directed;751;;;2.0;2.0
1373;3615;Directed;752;;;5.0;1.0
10246;8918;Directed;753;;;1.0;1.0
6416;13239;Directed;754;;;2.0;0.0
9937;6307;Directed;755;;;1.0;2.0
14502;3624;Directed;756;;;1.0;2.0
19530;4109;Directed;757;;;1.0;2.0
3340;3059;Directed;758;;;3.0;1.0
8756;4747;Directed;759;;;1.0;2.0
6543;6061;Directed;760;;;1.0;1.0
4488;4488;Directed;761;;;3.0;0.0
3703;20249;Directed;762;;;1.0;2.0
3340;3053;Directed;763;;;1.0;1.0
13338;13338;Directed;764;;;17.0;1.0
112;948;Directed;765;;;1.0;1.0
5005;4058;Directed;766;;;1.0;2.0
5164;107;Directed;767;;;2.0;2.0
9674;1306;Directed;768;;;2.0;2.0
5735;5744;Directed;769;;;1.0;0.0
4847;154;Directed;770;;;2.0;2.0
5704;5144;Directed;771;;;1.0;2.0
1775;112;Directed;772;;;2.0;2.0
1306;9020;Directed;773;;;1.0;1.0
9078;8517;Directed;774;;;1.0;2.0
1005;389;Directed;775;;;1.0;1.0
20501;11605;Directed;776;;;3.0;2.0
19462;4108;Directed;777;;;2.0;2.0
20640;9943;Directed;778;;;1.0;2.0
697;69;Directed;779;;;1.0;2.0
5491;4579;Directed;780;;;1.0;2.0
8161;6061;Directed;781;;;1.0;1.0
9894;4684;Directed;782;;;1.0;2.0
1858;1130;Directed;783;;;1.0;1.0
8120;8120;Directed;784;;;1.0;0.0
19912;10401;Directed;785;;;1.0;2.0
14741;14887;Directed;786;;;2.0;0.0
17589;14552;Directed;787;;;3.0;2.0
226;6003;Directed;788;;;1.0;1.0
21204;21015;Directed;789;;;2.0;0.0
16433;17239;Directed;790;;;2.0;2.0
5707;6511;Directed;791;;;1.0;2.0
6147;3615;Directed;792;;;1.0;2.0
1166;1308;Directed;793;;;1.0;2.0
17598;6;Directed;794;;;1.0;2.0
11662;9099;Directed;795;;;2.0;2.0
19340;167;Directed;796;;;1.0;2.0
3575;1710;Directed;797;;;1.0;2.0
15317;12877;Directed;798;;;4.0;2.0
8642;9101;Directed;799;;;1.0;2.0
13171;740;Directed;800;;;1.0;2.0
3778;3778;Directed;801;;;1.0;0.0
577;3570;Directed;802;;;1.0;1.0
17427;3340;Directed;803;;;6.0;1.0
14946;19128;Directed;804;;;2.0;2.0
1141;112;Directed;805;;;1.0;2.0
1141;115;Directed;806;;;1.0;2.0
3258;3059;Directed;807;;;1.0;2.0
22374;3340;Directed;808;;;1.0;2.0
12966;11631;Directed;809;;;1.0;2.0
3336;5263;Directed;810;;;1.0;2.0
13495;12877;Directed;811;;;1.0;2.0
1504;115;Directed;812;;;1.0;2.0
11841;3703;Directed;813;;;12.0;1.0
1051;1122;Directed;814;;;1.0;1.0
460;408;Directed;815;;;1.0;1.0
21595;12877;Directed;816;;;1.0;1.0
668;4025;Directed;817;;;2.0;1.0
10246;6307;Directed;818;;;1.0;1.0
740;22057;Directed;819;;;3.0;1.0
6574;6609;Directed;820;;;3.0;0.0
20672;3624;Directed;821;;;1.0;2.0
941;1202;Directed;822;;;3.0;1.0
6061;9835;Directed;823;;;4.0;2.0
14946;19146;Directed;824;;;2.0;2.0
577;3553;Directed;825;;;1.0;1.0
10456;11602;Directed;826;;;2.0;2.0
14815;8105;Directed;827;;;3.0;1.0
9943;23094;Directed;828;;;5.0;2.0
16471;9943;Directed;829;;;2.0;2.0
6616;948;Directed;830;;;1.0;2.0
6340;6240;Directed;831;;;1.0;2.0
8218;10456;Directed;832;;;1.0;1.0
6574;6610;Directed;833;;;1.0;0.0
20399;20399;Directed;834;;;1.0;0.0
6693;4108;Directed;835;;;2.0;2.0
4794;4794;Directed;836;;;2.0;0.0
21361;19203;Directed;837;;;1.0;2.0
8794;1320;Directed;838;;;5.0;2.0
19965;3553;Directed;839;;;1.0;2.0
4387;1369;Directed;840;;;1.0;0.0
13297;21986;Directed;841;;;1.0;0.0
19432;16341;Directed;842;;;1.0;2.0
10014;22797;Directed;843;;;1.0;0.0
16020;9943;Directed;844;;;2.0;1.0
19493;4747;Directed;845;;;4.0;1.0
15055;11736;Directed;846;;;2.0;2.0
19258;16651;Directed;847;;;1.0;2.0
18860;5198;Directed;848;;;5.0;1.0
3575;1757;Directed;849;;;1.0;2.0
12971;16816;Directed;850;;;1.0;0.0
4483;740;Directed;851;;;1.0;2.0
20069;9943;Directed;852;;;1.0;2.0
23016;23016;Directed;853;;;2.0;0.0
673;57;Directed;854;;;1.0;1.0
6390;8015;Directed;855;;;1.0;2.0
10401;1306;Directed;856;;;2.0;1.0
10358;5198;Directed;857;;;1.0;2.0
15177;107;Directed;858;;;1.0;2.0
1590;3310;Directed;859;;;1.0;2.0
4108;3553;Directed;860;;;9.0;1.0
3146;4226;Directed;861;;;1.0;0.0
13072;10456;Directed;862;;;1.0;1.0
3632;756;Directed;863;;;2.0;2.0
9314;4821;Directed;864;;;1.0;2.0
3340;5630;Directed;865;;;1.0;2.0
137;222;Directed;866;;;2.0;1.0
8637;20519;Directed;867;;;1.0;0.0
10379;5755;Directed;868;;;1.0;2.0
15367;4108;Directed;869;;;1.0;2.0
3615;4747;Directed;870;;;2.0;1.0
13206;5198;Directed;871;;;1.0;2.0
658;740;Directed;872;;;9.0;1.0
1590;3347;Directed;873;;;2.0;1.0
3998;4387;Directed;874;;;1.0;0.0
6622;6622;Directed;875;;;1.0;0.0
1590;3340;Directed;876;;;31.0;1.0
16635;3340;Directed;877;;;9.0;2.0
3632;740;Directed;878;;;5.0;1.0
3146;107;Directed;879;;;2.0;2.0
205;1906;Directed;880;;;1.0;1.0
3533;137;Directed;881;;;3.0;1.0
16339;14629;Directed;882;;;1.0;2.0
680;1497;Directed;883;;;1.0;2.0
9496;948;Directed;884;;;1.0;2.0
3340;11605;Directed;885;;;2.0;1.0
1049;4108;Directed;886;;;1.0;1.0
23412;19468;Directed;887;;;1.0;2.0
4108;3578;Directed;888;;;1.0;1.0
3971;4101;Directed;889;;;6.0;1.0
16582;11620;Directed;890;;;1.0;0.0
3320;3059;Directed;891;;;2.0;2.0
3146;115;Directed;892;;;2.0;2.0
8928;15453;Directed;893;;;1.0;0.0
48;3632;Directed;894;;;2.0;1.0
23015;23015;Directed;895;;;2.0;0.0
6120;5694;Directed;896;;;1.0;2.0
21954;21954;Directed;897;;;2.0;0.0
1807;3632;Directed;898;;;1.0;2.0
7988;1320;Directed;899;;;1.0;2.0
10456;11657;Directed;900;;;2.0;1.0
184;783;Directed;901;;;1.0;1.0
1320;10456;Directed;902;;;1.0;1.0
1441;3632;Directed;903;;;1.0;1.0
22901;22901;Directed;904;;;1.0;1.0
1783;5762;Directed;905;;;1.0;2.0
185;107;Directed;906;;;1.0;1.0
9001;6543;Directed;907;;;1.0;2.0
15503;8986;Directed;908;;;1.0;0.0
21341;21798;Directed;909;;;1.0;2.0
4794;4747;Directed;910;;;1.0;2.0
834;834;Directed;911;;;1.0;0.0
1045;9652;Directed;912;;;1.0;0.0
5290;5144;Directed;913;;;1.0;2.0
15005;740;Directed;914;;;1.0;2.0
17;3088;Directed;915;;;1.0;2.0
14629;6307;Directed;916;;;1.0;1.0
17527;21186;Directed;917;;;1.0;2.0
535;658;Directed;918;;;1.0;1.0
19045;15695;Directed;919;;;1.0;2.0
3340;11631;Directed;920;;;1.0;1.0
3340;11630;Directed;921;;;2.0;2.0
389;6;Directed;922;;;12.0;1.0
14759;14735;Directed;923;;;1.0;2.0
19925;19925;Directed;924;;;1.0;0.0
1373;3624;Directed;925;;;2.0;1.0
1763;3139;Directed;926;;;1.0;2.0
389;9;Directed;927;;;1.0;1.0
561;1306;Directed;928;;;5.0;1.0
8952;19493;Directed;929;;;1.0;2.0
4326;1231;Directed;930;;;1.0;2.0
6433;1306;Directed;931;;;4.0;2.0
9099;4264;Directed;932;;;2.0;2.0
16657;14552;Directed;933;;;1.0;2.0
1216;338;Directed;934;;;1.0;1.0
16299;19679;Directed;935;;;1.0;1.0
15915;14946;Directed;936;;;1.0;2.0
1536;3887;Directed;937;;;3.0;1.0
5735;5702;Directed;938;;;1.0;2.0
673;69;Directed;939;;;2.0;1.0
1739;3624;Directed;940;;;1.0;2.0
3624;8517;Directed;941;;;1.0;1.0
16452;3553;Directed;942;;;2.0;2.0
3340;5669;Directed;943;;;10.0;1.0
20610;5198;Directed;944;;;1.0;2.0
535;626;Directed;945;;;2.0;2.0
14587;15878;Directed;946;;;4.0;1.0
535;629;Directed;947;;;1.0;1.0
17429;6307;Directed;948;;;1.0;2.0
20575;12877;Directed;949;;;1.0;2.0
4503;13196;Directed;950;;;1.0;2.0
20449;19099;Directed;951;;;1.0;1.0
1373;3632;Directed;952;;;2.0;1.0
203;5144;Directed;953;;;1.0;1.0
1373;3631;Directed;954;;;1.0;1.0
827;43;Directed;955;;;1.0;1.0
22206;22206;Directed;956;;;2.0;0.0
8186;11841;Directed;957;;;1.0;1.0
561;3971;Directed;958;;;1.0;1.0
6079;3632;Directed;959;;;1.0;2.0
185;115;Directed;960;;;1.0;1.0
4498;4498;Directed;961;;;1.0;0.0
1775;166;Directed;962;;;1.0;2.0
5144;17239;Directed;963;;;2.0;2.0
551;1320;Directed;964;;;1.0;2.0
3624;8500;Directed;965;;;1.0;2.0
16299;20642;Directed;966;;;1.0;1.0
1190;1306;Directed;967;;;2.0;2.0
1427;1278;Directed;968;;;1.0;1.0
15723;9943;Directed;969;;;1.0;2.0
5762;6900;Directed;970;;;1.0;2.0
600;68;Directed;971;;;1.0;2.0
16749;16326;Directed;972;;;1.0;2.0
20159;3624;Directed;973;;;2.0;2.0
1006;1005;Directed;974;;;1.0;1.0
970;970;Directed;975;;;4.0;0.0
6648;6422;Directed;976;;;1.0;2.0
1488;1306;Directed;977;;;2.0;2.0
21503;12877;Directed;978;;;1.0;2.0
1041;166;Directed;979;;;1.0;2.0
8344;8344;Directed;980;;;2.0;0.0
146;3632;Directed;981;;;6.0;1.0
18732;18732;Directed;982;;;4.0;0.0
11575;6;Directed;983;;;2.0;2.0
4601;3340;Directed;984;;;1.0;2.0
21572;3347;Directed;985;;;1.0;2.0
6741;6741;Directed;986;;;1.0;0.0
99;3632;Directed;987;;;1.0;1.0
3035;107;Directed;988;;;1.0;2.0
5144;6845;Directed;989;;;1.0;2.0
14902;15176;Directed;990;;;1.0;0.0
8521;8546;Directed;991;;;1.0;0.0
19001;4747;Directed;992;;;1.0;2.0
5502;1231;Directed;993;;;1.0;2.0
21380;21380;Directed;994;;;2.0;0.0
9547;4109;Directed;995;;;1.0;2.0
4550;4547;Directed;996;;;1.0;2.0
22436;14905;Directed;997;;;1.0;2.0
9648;948;Directed;998;;;2.0;2.0
22576;22173;Directed;999;;;1.0;0.0
107;8556;Directed;1000;;;1.0;2.0
5796;5694;Directed;1001;;;1.0;2.0
4550;4550;Directed;1002;;;1.0;0.0
744;3615;Directed;1003;;;1.0;2.0
8182;6511;Directed;1004;;;1.0;2.0
1379;1004;Directed;1005;;;1.0;2.0
16581;3553;Directed;1006;;;2.0;2.0
21623;21623;Directed;1007;;;1.0;0.0
3340;11558;Directed;1008;;;1.0;2.0
146;3615;Directed;1009;;;1.0;1.0
69;1522;Directed;1010;;;1.0;1.0
99;389;Directed;1011;;;1.0;1.0
21363;22415;Directed;1012;;;1.0;2.0
22105;9943;Directed;1013;;;1.0;2.0
500;389;Directed;1014;;;2.0;1.0
42;3632;Directed;1015;;;2.0;1.0
17522;6726;Directed;1016;;;1.0;2.0
13163;3624;Directed;1017;;;1.0;2.0
408;1367;Directed;1018;;;1.0;1.0
8517;6289;Directed;1019;;;1.0;1.0
5750;1320;Directed;1020;;;1.0;2.0
4155;4175;Directed;1021;;;1.0;0.0
23347;948;Directed;1022;;;1.0;2.0
1190;1320;Directed;1023;;;2.0;2.0
1472;1757;Directed;1024;;;3.0;1.0
4903;1231;Directed;1025;;;1.0;2.0
648;12;Directed;1026;;;1.0;2.0
724;115;Directed;1027;;;1.0;1.0
4254;6811;Directed;1028;;;1.0;1.0
8161;8809;Directed;1029;;;1.0;1.0
9788;5198;Directed;1030;;;1.0;2.0
3340;11566;Directed;1031;;;2.0;2.0
146;3624;Directed;1032;;;2.0;1.0
6032;3703;Directed;1033;;;1.0;2.0
8499;8186;Directed;1034;;;1.0;2.0
284;740;Directed;1035;;;1.0;1.0
17332;3340;Directed;1036;;;1.0;2.0
2928;476;Directed;1037;;;1.0;2.0
19972;4747;Directed;1038;;;1.0;2.0
6343;5198;Directed;1039;;;1.0;2.0
3118;5005;Directed;1040;;;1.0;1.0
3930;6;Directed;1041;;;1.0;2.0
8977;11680;Directed;1042;;;1.0;0.0
6330;6330;Directed;1043;;;5.0;1.0
1515;307;Directed;1044;;;1.0;2.0
8176;1590;Directed;1045;;;1.0;2.0
3533;57;Directed;1046;;;1.0;1.0
584;238;Directed;1047;;;1.0;1.0
1427;1231;Directed;1048;;;1.0;1.0
5785;5144;Directed;1049;;;1.0;2.0
21844;15695;Directed;1050;;;1.0;2.0
9588;4109;Directed;1051;;;1.0;2.0
9829;6796;Directed;1052;;;1.0;2.0
822;3340;Directed;1053;;;1.0;2.0
6416;948;Directed;1054;;;1.0;2.0
1224;1224;Directed;1055;;;3.0;1.0
13243;6061;Directed;1056;;;1.0;1.0
16123;4747;Directed;1057;;;1.0;1.0
5945;15201;Directed;1058;;;1.0;0.0
15239;15239;Directed;1059;;;1.0;0.0
1005;535;Directed;1060;;;4.0;1.0
5018;17367;Directed;1061;;;1.0;2.0
5144;6895;Directed;1062;;;1.0;2.0
15973;15878;Directed;1063;;;2.0;2.0
5144;20934;Directed;1064;;;1.0;2.0
810;938;Directed;1065;;;1.0;1.0
20521;9943;Directed;1066;;;1.0;2.0
20641;3340;Directed;1067;;;1.0;2.0
4579;5598;Directed;1068;;;1.0;2.0
408;1320;Directed;1069;;;2.0;1.0
20483;20483;Directed;1070;;;4.0;0.0
3340;23588;Directed;1071;;;1.0;2.0
445;4747;Directed;1072;;;1.0;1.0
3533;69;Directed;1073;;;2.0;1.0
19994;16651;Directed;1074;;;2.0;1.0
9648;9943;Directed;1075;;;1.0;2.0
14856;8186;Directed;1076;;;1.0;2.0
5427;57;Directed;1077;;;3.0;2.0
11829;4108;Directed;1078;;;14.0;1.0
3340;11593;Directed;1079;;;1.0;2.0
5008;10401;Directed;1080;;;1.0;1.0
9735;4840;Directed;1081;;;1.0;2.0
947;115;Directed;1082;;;2.0;1.0
21056;13100;Directed;1083;;;1.0;0.0
1427;3869;Directed;1084;;;1.0;2.0
152;6422;Directed;1085;;;1.0;1.0
20534;19277;Directed;1086;;;1.0;2.0
5144;4264;Directed;1087;;;1.0;2.0
500;1441;Directed;1088;;;1.0;1.0
883;3835;Directed;1089;;;1.0;2.0
1827;3340;Directed;1090;;;2.0;1.0
6153;6153;Directed;1091;;;1.0;0.0
10185;5144;Directed;1092;;;2.0;2.0
15303;5144;Directed;1093;;;1.0;2.0
6137;3952;Directed;1094;;;2.0;1.0
5144;4254;Directed;1095;;;2.0;1.0
16882;14946;Directed;1096;;;1.0;1.0
3537;4750;Directed;1097;;;1.0;0.0
15635;5198;Directed;1098;;;3.0;2.0
15131;15131;Directed;1099;;;1.0;0.0
1167;8034;Directed;1100;;;1.0;1.0
14826;8619;Directed;1101;;;2.0;2.0
15272;15878;Directed;1102;;;1.0;1.0
23206;23206;Directed;1103;;;3.0;0.0
16451;9943;Directed;1104;;;2.0;2.0
1450;86;Directed;1105;;;1.0;1.0
9594;9594;Directed;1106;;;1.0;0.0
16788;948;Directed;1107;;;1.0;2.0
1450;81;Directed;1108;;;2.0;1.0
3720;948;Directed;1109;;;1.0;2.0
3798;3632;Directed;1110;;;1.0;1.0
948;20397;Directed;1111;;;1.0;2.0
5762;4330;Directed;1112;;;1.0;2.0
203;28;Directed;1113;;;1.0;1.0
1114;13496;Directed;1114;;;1.0;1.0
1550;3632;Directed;1115;;;1.0;2.0
203;38;Directed;1116;;;1.0;1.0
5475;106;Directed;1117;;;1.0;0.0
15220;1590;Directed;1118;;;1.0;2.0
3340;23592;Directed;1119;;;1.0;2.0
6454;107;Directed;1120;;;1.0;2.0
19875;19614;Directed;1121;;;1.0;2.0
137;1802;Directed;1122;;;1.0;2.0
8135;3340;Directed;1123;;;4.0;2.0
5304;107;Directed;1124;;;1.0;2.0
6038;5630;Directed;1125;;;1.0;0.0
21908;3340;Directed;1126;;;1.0;2.0
15228;12877;Directed;1127;;;1.0;2.0
9943;2999;Directed;1128;;;2.0;1.0
231;4216;Directed;1129;;;1.0;1.0
19874;19874;Directed;1130;;;1.0;0.0
1005;577;Directed;1131;;;2.0;1.0
1216;4108;Directed;1132;;;1.0;1.0
6412;5754;Directed;1133;;;1.0;2.0
5762;6967;Directed;1134;;;2.0;1.0
5823;5198;Directed;1135;;;1.0;2.0
17417;19378;Directed;1136;;;1.0;0.0
21667;3340;Directed;1137;;;1.0;2.0
22225;3340;Directed;1138;;;1.0;2.0
3713;4216;Directed;1139;;;1.0;2.0
20903;3624;Directed;1140;;;1.0;2.0
15268;14946;Directed;1141;;;1.0;2.0
1916;1320;Directed;1142;;;5.0;1.0
15264;948;Directed;1143;;;1.0;2.0
3632;3340;Directed;1144;;;18.0;1.0
203;59;Directed;1145;;;1.0;1.0
9638;9638;Directed;1146;;;1.0;0.0
22852;5198;Directed;1147;;;1.0;2.0
203;57;Directed;1148;;;2.0;1.0
21889;19099;Directed;1149;;;1.0;2.0
19495;10401;Directed;1150;;;2.0;2.0
20571;19203;Directed;1151;;;1.0;2.0
3336;3059;Directed;1152;;;1.0;1.0
9594;9599;Directed;1153;;;1.0;0.0
1450;69;Directed;1154;;;4.0;1.0
13071;12904;Directed;1155;;;1.0;0.0
8304;6422;Directed;1156;;;1.0;2.0
20736;15695;Directed;1157;;;1.0;2.0
1590;22096;Directed;1158;;;1.0;2.0
540;3340;Directed;1159;;;18.0;1.0
19928;20108;Directed;1160;;;1.0;0.0
889;3632;Directed;1161;;;1.0;2.0
4747;338;Directed;1162;;;4.0;1.0
13071;12909;Directed;1163;;;2.0;2.0
22452;21218;Directed;1164;;;1.0;2.0
6330;6314;Directed;1165;;;1.0;1.0
203;69;Directed;1166;;;3.0;1.0
205;19899;Directed;1167;;;1.0;2.0
203;67;Directed;1168;;;1.0;1.0
3632;5933;Directed;1169;;;3.0;2.0
203;66;Directed;1170;;;2.0;1.0
11632;9943;Directed;1171;;;2.0;2.0
161;167;Directed;1172;;;1.0;2.0
13338;13196;Directed;1173;;;1.0;2.0
5479;9790;Directed;1174;;;1.0;2.0
161;161;Directed;1175;;;1.0;0.0
972;57;Directed;1176;;;4.0;2.0
8015;9914;Directed;1177;;;1.0;2.0
577;3721;Directed;1178;;;1.0;2.0
21737;14629;Directed;1179;;;1.0;2.0
4155;4155;Directed;1180;;;1.0;0.0
1915;107;Directed;1181;;;1.0;2.0
947;86;Directed;1182;;;1.0;1.0
15878;10456;Directed;1183;;;3.0;1.0
1916;1306;Directed;1184;;;2.0;1.0
19846;3340;Directed;1185;;;1.0;1.0
3037;4109;Directed;1186;;;1.0;1.0
17469;17496;Directed;1187;;;1.0;0.0
3632;5922;Directed;1188;;;2.0;1.0
3037;4108;Directed;1189;;;3.0;1.0
5287;3632;Directed;1190;;;1.0;2.0
611;671;Directed;1191;;;1.0;2.0
15459;5686;Directed;1192;;;1.0;0.0
9910;8015;Directed;1193;;;2.0;1.0
1915;115;Directed;1194;;;1.0;2.0
1283;9573;Directed;1195;;;1.0;1.0
8617;4747;Directed;1196;;;1.0;2.0
14565;6307;Directed;1197;;;1.0;2.0
17028;16299;Directed;1198;;;1.0;2.0
6236;1320;Directed;1199;;;1.0;2.0
15695;15695;Directed;1200;;;15.0;1.0
22410;703;Directed;1201;;;1.0;0.0
10334;8105;Directed;1202;;;1.0;2.0
3466;3632;Directed;1203;;;1.0;1.0
359;948;Directed;1204;;;2.0;2.0
203;84;Directed;1205;;;1.0;1.0
3657;9099;Directed;1206;;;2.0;1.0
8140;8095;Directed;1207;;;1.0;2.0
5919;1306;Directed;1208;;;1.0;2.0
15823;10294;Directed;1209;;;1.0;2.0
20620;6;Directed;1210;;;1.0;2.0
9045;5144;Directed;1211;;;3.0;2.0
21572;5971;Directed;1212;;;1.0;2.0
784;3340;Directed;1213;;;3.0;1.0
22385;22385;Directed;1214;;;2.0;0.0
600;72;Directed;1215;;;1.0;2.0
1166;1166;Directed;1216;;;6.0;1.0
5823;5144;Directed;1217;;;1.0;2.0
8517;8835;Directed;1218;;;2.0;1.0
1916;3952;Directed;1219;;;1.0;1.0
8135;3324;Directed;1220;;;1.0;0.0
8546;17385;Directed;1221;;;1.0;0.0
1186;1250;Directed;1222;;;1.0;2.0
3258;107;Directed;1223;;;1.0;2.0
15121;19277;Directed;1224;;;1.0;2.0
23537;1590;Directed;1225;;;2.0;2.0
1253;129;Directed;1226;;;2.0;1.0
1413;57;Directed;1227;;;2.0;1.0
1709;1709;Directed;1228;;;2.0;0.0
8500;8186;Directed;1229;;;1.0;2.0
1236;4108;Directed;1230;;;1.0;2.0
1041;1656;Directed;1231;;;1.0;0.0
1862;3632;Directed;1232;;;2.0;2.0
1264;3632;Directed;1233;;;2.0;2.0
10204;20610;Directed;1234;;;1.0;0.0
3683;3695;Directed;1235;;;1.0;0.0
19493;20645;Directed;1236;;;1.0;2.0
37;5144;Directed;1237;;;1.0;1.0
6054;6054;Directed;1238;;;1.0;0.0
3751;3465;Directed;1239;;;1.0;1.0
1413;69;Directed;1240;;;6.0;1.0
10259;9943;Directed;1241;;;1.0;2.0
1253;115;Directed;1242;;;1.0;1.0
20959;5144;Directed;1243;;;1.0;2.0
695;166;Directed;1244;;;2.0;1.0
1889;1856;Directed;1245;;;1.0;2.0
11731;5144;Directed;1246;;;1.0;2.0
16;230;Directed;1247;;;1.0;0.0
822;740;Directed;1248;;;1.0;2.0
239;43;Directed;1249;;;1.0;1.0
3262;3315;Directed;1250;;;1.0;2.0
3810;11736;Directed;1251;;;1.0;2.0
4711;460;Directed;1252;;;1.0;2.0
5720;16041;Directed;1253;;;1.0;1.0
6268;6268;Directed;1254;;;3.0;1.0
9448;6307;Directed;1255;;;1.0;1.0
8907;8015;Directed;1256;;;1.0;2.0
15819;3615;Directed;1257;;;2.0;2.0
325;115;Directed;1258;;;1.0;2.0
17604;17604;Directed;1259;;;1.0;0.0
577;3624;Directed;1260;;;3.0;1.0
9847;3624;Directed;1261;;;1.0;2.0
4370;3624;Directed;1262;;;1.0;2.0
15228;12923;Directed;1263;;;1.0;2.0
20429;9943;Directed;1264;;;2.0;2.0
15415;948;Directed;1265;;;1.0;2.0
15922;1590;Directed;1266;;;1.0;2.0
16452;3632;Directed;1267;;;1.0;2.0
10444;4747;Directed;1268;;;1.0;2.0
12990;740;Directed;1269;;;1.0;2.0
